CustomerID,City,Churn,PlanType,EducationLevel,WorkStatus,Gender,RelationshipStatus,PaymentPerMonth,WeeksSinceClaim,OpenPolicies,RenewOfferType,Reachability,VehicleType,InceptionDate,CancelledDate,Premium,TotalClaimValue,TotalClaimNumber,NumberOfComplaints,Age
161,Kolkata,No,Premium Plan,Diploma,Employed,Male,Married,2120.56,128,5,Online Portal,Branch Visit,Motorcycle,2022-03-30,,34357.78,6651.35,2,0,65
162,Chennai,Yes,Basic Plan,Bachelor,Employed,Male,Single,4690.22,10,5,Online Portal,Online Portal,SUV,2014-06-25,2022-07-08,15020.38,4816.47,6,5,41
163,Bangalore,No,Premium Plan,Bachelor,Employed,Male,Married,4446.46,73,3,Branch Visit,Agent Contact,Hatchback,2022-12-18,,29062.72,15891.56,0,1,57
164,Mumbai,No,Basic Plan,High School,Unemployed,Female,Married,4081.88,39,1,Online Portal,Online Portal,SUV,2013-01-15,,44105.53,47598.52,0,1,18
165,Ahmedabad,No,Standard Plan,Bachelor,Self-Employed,Female,Married,4825.33,37,3,Agent Contact,Branch Visit,Sedan,2018-08-21,,35640.65,19252.11,0,0,65
166,Bangalore,Yes,Premium Plan,Diploma,Self-Employed,Female,Married,4838.98,61,3,Agent Contact,Online Portal,SUV,2011-10-24,2021-08-21,17660.08,23185.13,8,4,32
167,Bangalore,No,Standard Plan,Master,Self-Employed,Male,Married,2329.31,138,3,Online Portal,Agent Contact,Scooter,2015-01-29,,9565.54,34616.69,3,0,70
168,Ahmedabad,No,Premium Plan,Doctorate,Self-Employed,Female,Widowed,2283.1,13,3,Online Portal,Online Portal,Sedan,2020-11-14,,37907.77,13242.78,1,1,47
169,Bangalore,No,Premium Plan,Bachelor,Unemployed,Male,Single,2302.62,22,5,Agent Contact,Agent Contact,Mini Truck,2018-08-21,,11492.02,32653.36,2,2,69
170,Bangalore,No,Basic Plan,Bachelor,Self-Employed,Male,Single,3082.48,102,4,Customer Call Centre,Agent Contact,Hatchback,2020-05-12,,10983.25,14712.87,3,0,74
171,Bangalore,No,Standard Plan,Master,Employed,Female,Married,894.75,99,2,Customer Call Centre,Branch Visit,Hatchback,2013-05-20,,49716.19,27639.18,1,1,19
172,Kanpur,No,Standard Plan,Master,Employed,Female,Married,2247.72,47,1,Online Portal,Branch Visit,SUV,2012-08-07,,4812.38,49585.03,4,1,51
173,Delhi,No,Premium Plan,Bachelor,Self-Employed,Male,Married,4060.57,15,2,Online Portal,Branch Visit,SUV,2016-05-12,,10452.82,30033.46,3,2,69
174,Ahmedabad,No,Standard Plan,Diploma,Employed,Female,Single,4767.66,127,5,Branch Visit,Agent Contact,Hatchback,2022-12-22,,12502.83,26795.98,1,1,18
175,Delhi,No,Basic Plan,Bachelor,Self-Employed,Female,Married,768.0,38,5,Customer Call Centre,Branch Visit,Motorcycle,2012-09-30,,48106.82,19305.95,1,2,60
176,Delhi,Yes,Standard Plan,Bachelor,Self-Employed,Female,Married,4822.98,82,2,Customer Call Centre,Branch Visit,Hatchback,2019-03-06,2023-07-06,37231.76,15431.35,6,4,29
177,Ahmedabad,No,Basic Plan,Bachelor,Student,Female,Single,3210.75,57,5,Online Portal,Branch Visit,Hatchback,2010-01-04,,49154.22,9226.48,3,0,74
178,Nagpur,No,Standard Plan,Diploma,Employed,Male,Single,3619.29,90,3,Online Portal,Online Portal,SUV,2020-03-10,,48516.89,44343.05,5,0,49
179,Jaipur,No,Standard Plan,Diploma,Unemployed,Female,Married,1515.12,116,1,Online Portal,Agent Contact,Scooter,2015-07-08,,18406.79,44508.63,2,0,28
180,Ahmedabad,No,Basic Plan,Bachelor,Employed,Female,Married,639.47,43,5,Online Portal,Online Portal,Mini Truck,2018-04-25,,21645.43,28151.51,1,1,64
181,Hyderabad,No,Premium Plan,Bachelor,Employed,Male,Married,745.27,1,4,Agent Contact,Online Portal,Sedan,2010-05-02,,6655.37,11140.7,2,0,58
182,Mumbai,Yes,Basic Plan,Bachelor,Employed,Male,Married,910.12,140,4,Agent Contact,Online Portal,Sedan,2011-11-27,2017-03-05,14638.21,23787.84,8,3,32
183,Kolkata,No,Premium Plan,Master,Self-Employed,Female,Married,2362.94,59,5,Agent Contact,Online Portal,Sedan,2023-09-23,,43610.91,24266.4,3,0,74
184,Mumbai,No,Standard Plan,Doctorate,Self-Employed,Female,Married,3071.68,38,1,Agent Contact,Agent Contact,Hatchback,2015-03-26,,11250.85,3091.12,1,1,23
185,Kanpur,No,Basic Plan,Master,Unemployed,Male,Divorced,4613.78,18,1,Online Portal,Online Portal,Hatchback,2014-01-27,,23991.54,43799.85,4,1,68
186,Ahmedabad,No,Standard Plan,Bachelor,Self-Employed,Female,Married,4841.74,26,1,Customer Call Centre,Branch Visit,Motorcycle,2010-12-26,,44138.89,13942.69,0,2,59
187,Chennai,No,Premium Plan,Bachelor,Self-Employed,Female,Married,674.52,85,2,Branch Visit,Agent Contact,Hatchback,2014-02-05,,18217.57,39888.95,5,0,37
188,Mumbai,No,Standard Plan,Bachelor,Retired,Male,Widowed,2494.0,83,3,Customer Call Centre,Agent Contact,Sedan,2019-08-27,,45844.77,20951.35,3,2,49
189,Ahmedabad,No,Basic Plan,Master,Self-Employed,Male,Married,1110.42,135,5,Online Portal,Branch Visit,SUV,2011-05-05,,13975.53,23365.98,1,0,41
190,Ahmedabad,No,Basic Plan,Master,Employed,Male,Single,2176.1,115,2,Branch Visit,Online Portal,SUV,2011-06-17,,14415.68,41712.64,4,1,23
191,Mumbai,No,Premium Plan,Master,Student,Female,Married,3549.63,69,4,Agent Contact,Customer Call Centre,SUV,2022-06-14,,24756.67,7483.39,0,2,29
192,Hyderabad,Yes,Premium Plan,Diploma,Employed,Female,Married,2407.13,97,3,Online Portal,Online Portal,Sedan,2018-04-08,2018-08-04,31933.09,29639.87,7,5,18
193,Chennai,No,Basic Plan,Bachelor,Employed,Female,Single,986.47,17,3,Online Portal,Agent Contact,SUV,2022-12-10,,47705.01,32921.86,5,1,30
194,Bangalore,No,Basic Plan,Diploma,Unemployed,Female,Married,3563.4,7,4,Agent Contact,Online Portal,SUV,2019-01-24,,29985.14,49742.93,2,1,70
195,Mumbai,No,Premium Plan,Master,Unemployed,Female,Married,2782.92,44,5,Online Portal,Agent Contact,Hatchback,2023-01-11,,40800.51,38382.99,2,0,29
196,Surat,No,Standard Plan,Bachelor,Self-Employed,Female,Married,4490.8,96,3,Branch Visit,Agent Contact,Scooter,2012-02-21,,32451.04,29435.34,2,2,57
197,Bangalore,No,Standard Plan,Doctorate,Employed,Male,Single,4344.08,36,2,Agent Contact,Branch Visit,Mini Truck,2012-03-08,,8874.76,43257.3,3,1,29
198,Kolkata,No,Standard Plan,Bachelor,Employed,Male,Single,3925.37,44,5,Customer Call Centre,Branch Visit,Scooter,2021-03-23,,22818.15,22041.08,3,0,45
199,Nagpur,No,Premium Plan,Bachelor,Employed,Male,Single,4249.53,49,1,Customer Call Centre,Agent Contact,SUV,2018-02-01,,18528.79,7317.61,0,2,42
200,Chennai,No,Premium Plan,Bachelor,Retired,Male,Married,2858.53,112,2,Online Portal,Agent Contact,Motorcycle,2019-05-10,,46073.86,20766.19,3,1,32
201,Mumbai,No,Premium Plan,Bachelor,Employed,Male,Married,4064.57,97,3,Online Portal,Customer Call Centre,SUV,2012-10-23,,33371.25,1967.35,4,2,62
202,Bangalore,No,Premium Plan,Bachelor,Employed,Male,Married,541.87,108,1,Online Portal,Online Portal,Scooter,2014-07-06,,41871.33,6140.8,4,2,64
203,Hyderabad,No,Standard Plan,Master,Employed,Female,Married,4879.04,92,4,Online Portal,Online Portal,Hatchback,2018-12-23,,46789.97,17199.58,1,1,18
204,Bangalore,Yes,Premium Plan,Master,Employed,Female,Married,837.72,26,3,Agent Contact,Agent Contact,Sedan,2020-04-27,2021-10-19,6790.83,9560.39,10,3,20
205,Jaipur,No,Standard Plan,Master,Self-Employed,Female,Married,543.53,36,2,Agent Contact,Customer Call Centre,Hatchback,2013-08-09,,37187.26,19258.49,2,1,39
206,Mumbai,No,Basic Plan,Bachelor,Employed,Female,Married,3419.81,43,1,Customer Call Centre,Customer Call Centre,SUV,2019-03-06,,6978.23,45650.11,5,0,48
207,Kolkata,No,Premium Plan,Bachelor,Employed,Male,Married,4273.41,34,4,Agent Contact,Online Portal,Scooter,2022-11-07,,33438.73,1605.65,0,1,73
208,Pune,No,Standard Plan,Master,Student,Female,Single,2853.96,25,4,Online Portal,Online Portal,SUV,2022-06-02,,20474.08,42112.62,5,2,53
209,Lucknow,No,Premium Plan,High School,Employed,Male,Married,1244.32,126,3,Agent Contact,Agent Contact,Hatchback,2021-09-26,,32879.23,20760.57,2,0,33
210,Bangalore,No,Standard Plan,Bachelor,Employed,Male,Widowed,3853.58,5,1,Online Portal,Online Portal,SUV,2013-06-03,,40005.6,48195.39,3,1,58
211,Delhi,No,Premium Plan,Master,Student,Male,Single,1503.13,117,3,Branch Visit,Branch Visit,Hatchback,2022-02-17,,23721.56,5774.41,4,2,60
212,Mumbai,No,Basic Plan,High School,Employed,Male,Married,706.0,43,4,Customer Call Centre,Online Portal,Hatchback,2015-04-21,,11404.23,6916.54,5,0,72
213,Delhi,No,Standard Plan,Diploma,Self-Employed,Male,Divorced,4268.6,32,4,Branch Visit,Online Portal,Mini Truck,2016-10-15,,2208.21,37074.48,5,1,53
214,Surat,No,Standard Plan,Master,Retired,Male,Married,3787.23,33,1,Customer Call Centre,Branch Visit,Sedan,2021-06-05,,20463.81,48995.54,5,1,62
215,Ahmedabad,No,Basic Plan,High School,Employed,Male,Married,3650.06,132,3,Agent Contact,Branch Visit,Motorcycle,2021-01-21,,32364.0,10843.57,4,2,57
216,Ahmedabad,No,Basic Plan,Bachelor,Employed,Female,Single,2941.21,83,1,Branch Visit,Online Portal,SUV,2016-05-09,,22038.94,37645.57,4,1,71
217,Hyderabad,No,Standard Plan,Bachelor,Self-Employed,Male,Single,754.72,69,2,Online Portal,Branch Visit,SUV,2017-06-15,,16166.75,37926.1,5,1,20
218,Delhi,No,Standard Plan,Master,Employed,Male,Married,2249.99,131,3,Online Portal,Online Portal,Sedan,2018-10-22,,39829.35,34572.29,5,2,53
219,Bangalore,No,Premium Plan,Doctorate,Retired,Male,Single,3352.05,95,5,Customer Call Centre,Branch Visit,Mini Truck,2017-09-06,,16120.53,9693.87,5,2,61
220,Bangalore,No,Standard Plan,Bachelor,Self-Employed,Male,Single,1224.18,66,1,Customer Call Centre,Agent Contact,Scooter,2012-01-22,,17486.24,3491.92,3,1,58
221,Hyderabad,No,Standard Plan,Master,Employed,Female,Single,1489.83,48,5,Online Portal,Online Portal,Sedan,2014-03-21,,18771.34,44286.44,4,0,60
222,Delhi,No,Premium Plan,Diploma,Employed,Female,Married,4915.1,3,1,Branch Visit,Customer Call Centre,Sedan,2013-10-28,,31814.32,47985.94,2,2,61
223,Jaipur,No,Standard Plan,Bachelor,Employed,Female,Single,2825.91,96,5,Branch Visit,Agent Contact,SUV,2011-02-02,,17375.01,5034.93,3,2,24
224,Mumbai,No,Standard Plan,Bachelor,Self-Employed,Female,Married,4392.28,109,1,Agent Contact,Branch Visit,SUV,2015-10-02,,22891.41,41020.96,4,0,22
225,Ahmedabad,No,Standard Plan,Bachelor,Self-Employed,Male,Married,3011.38,148,2,Online Portal,Online Portal,Sedan,2010-05-11,,2810.77,33991.64,3,1,52
226,Bangalore,No,Premium Plan,Diploma,Self-Employed,Female,Single,2762.77,75,3,Online Portal,Customer Call Centre,Hatchback,2020-01-04,,41461.87,2510.14,0,2,28
227,Hyderabad,Yes,Standard Plan,Diploma,Employed,Female,Single,3547.8,96,1,Online Portal,Online Portal,Hatchback,2019-06-04,2020-12-15,28281.22,5171.22,4,3,31
228,Ahmedabad,No,Standard Plan,Master,Employed,Male,Single,1493.55,65,2,Customer Call Centre,Online Portal,Scooter,2020-01-05,,38050.01,49513.74,1,0,53
229,Chennai,No,Premium Plan,Bachelor,Self-Employed,Female,Married,1988.83,33,2,Customer Call Centre,Customer Call Centre,Hatchback,2013-09-30,,23631.01,31200.78,2,0,37
230,Pune,No,Standard Plan,Diploma,Student,Male,Single,4035.47,112,3,Customer Call Centre,Online Portal,Sedan,2010-02-14,,23377.18,38963.58,1,1,49
231,Hyderabad,No,Standard Plan,Diploma,Retired,Male,Married,1684.56,20,1,Customer Call Centre,Branch Visit,Sedan,2011-03-18,,38921.61,11425.27,4,0,20
232,Hyderabad,No,Basic Plan,Master,Unemployed,Male,Single,3974.65,75,2,Branch Visit,Online Portal,Sedan,2022-01-16,,33808.57,42551.11,4,1,69
233,Kanpur,No,Standard Plan,Bachelor,Self-Employed,Female,Married,4424.88,38,4,Online Portal,Online Portal,Scooter,2020-09-26,,19732.89,3097.61,0,1,31
234,Chennai,No,Standard Plan,High School,Retired,Male,Married,964.51,134,3,Branch Visit,Online Portal,Hatchback,2011-01-01,,20168.89,29796.26,2,2,75
235,Kolkata,No,Standard Plan,High School,Employed,Male,Married,2690.88,124,5,Agent Contact,Online Portal,Hatchback,2013-11-23,,26697.98,14759.67,4,0,27
236,Mumbai,No,Standard Plan,Bachelor,Self-Employed,Female,Married,2666.82,123,4,Online Portal,Branch Visit,Scooter,2011-02-23,,4070.93,29100.84,4,0,28
237,Bangalore,No,Basic Plan,Bachelor,Self-Employed,Female,Married,2324.55,145,1,Customer Call Centre,Agent Contact,Scooter,2010-07-15,,23561.76,49646.02,5,2,73
238,Chennai,No,Standard Plan,Bachelor,Employed,Female,Married,2798.62,43,3,Branch Visit,Agent Contact,Hatchback,2015-08-16,,7211.37,10915.08,4,1,73
239,Lucknow,No,Basic Plan,Master,Self-Employed,Female,Married,4449.89,137,5,Branch Visit,Agent Contact,Sedan,2011-03-17,,41721.05,44951.48,0,0,67
240,Pune,No,Standard Plan,Doctorate,Employed,Male,Divorced,2669.56,98,3,Agent Contact,Branch Visit,Sedan,2018-09-30,,22423.49,13471.38,5,2,67
241,Mumbai,No,Premium Plan,Doctorate,Employed,Male,Married,4052.4,148,5,Online Portal,Online Portal,SUV,2014-01-18,,17163.28,18751.22,4,0,27
242,Chennai,No,Premium Plan,Master,Employed,Female,Widowed,2288.54,53,4,Branch Visit,Online Portal,Sedan,2014-09-27,,14181.33,16026.0,4,2,40
243,Kolkata,No,Premium Plan,Doctorate,Self-Employed,Male,Married,4771.6,26,2,Customer Call Centre,Branch Visit,Sedan,2021-05-19,,34859.09,3550.59,3,2,42
244,Nagpur,Yes,Premium Plan,Bachelor,Retired,Male,Single,1497.97,21,5,Agent Contact,Online Portal,SUV,2018-04-05,2019-10-28,15750.52,48212.96,9,2,21
245,Surat,No,Standard Plan,Master,Self-Employed,Female,Married,1787.03,9,5,Customer Call Centre,Online Portal,SUV,2019-03-05,,19267.52,33095.94,4,2,28
246,Bangalore,No,Standard Plan,Master,Employed,Male,Single,3666.3,24,5,Agent Contact,Customer Call Centre,Hatchback,2012-04-02,,48237.81,14548.88,5,1,56
247,Nagpur,No,Standard Plan,Bachelor,Self-Employed,Male,Married,2764.26,88,1,Agent Contact,Branch Visit,Sedan,2022-04-22,,35321.21,48336.72,2,2,54
248,Chennai,No,Standard Plan,Diploma,Employed,Female,Married,2668.87,67,1,Customer Call Centre,Agent Contact,SUV,2019-09-19,,40407.75,21208.87,5,1,40
249,Chennai,Yes,Basic Plan,Bachelor,Self-Employed,Female,Married,842.13,46,4,Online Portal,Online Portal,Scooter,2019-10-21,2023-01-08,37815.5,46582.51,8,4,30
250,Chennai,No,Standard Plan,Doctorate,Self-Employed,Male,Single,3283.69,40,1,Customer Call Centre,Online Portal,Sedan,2014-02-18,,38683.72,27532.22,0,0,20
251,Jaipur,No,Standard Plan,Doctorate,Retired,Female,Single,1322.92,131,3,Customer Call Centre,Agent Contact,Sedan,2023-05-08,,22312.44,47043.07,1,1,20
252,Chennai,No,Standard Plan,Bachelor,Student,Female,Married,3601.45,4,2,Online Portal,Online Portal,Motorcycle,2018-01-17,,10983.32,13879.6,4,1,35
253,Chennai,No,Standard Plan,Master,Self-Employed,Female,Single,4344.47,72,4,Online Portal,Online Portal,Hatchback,2023-09-27,,6793.75,14227.51,4,0,33
254,Hyderabad,No,Premium Plan,Diploma,Employed,Male,Single,2396.84,35,5,Online Portal,Online Portal,Hatchback,2016-12-04,,43208.1,3337.76,5,2,24
255,Pune,Yes,Basic Plan,Master,Employed,Male,Single,2124.33,144,5,Online Portal,Agent Contact,Motorcycle,2013-03-29,2014-08-10,48229.59,10748.95,8,4,54
256,Pune,No,Basic Plan,Bachelor,Employed,Male,Married,2511.19,21,4,Branch Visit,Customer Call Centre,Motorcycle,2011-08-26,,32747.87,46499.77,2,2,44
257,Pune,No,Basic Plan,Bachelor,Self-Employed,Male,Single,1811.1,69,5,Online Portal,Online Portal,Motorcycle,2021-03-18,,19431.91,29759.07,3,2,46
258,Delhi,No,Premium Plan,Diploma,Employed,Female,Married,860.29,43,4,Online Portal,Branch Visit,Sedan,2017-05-02,,3265.52,20453.61,0,0,66
259,Kanpur,Yes,Standard Plan,Bachelor,Retired,Male,Single,3819.17,114,2,Online Portal,Online Portal,Motorcycle,2016-01-11,2019-08-09,17609.66,24331.58,5,3,73
260,Hyderabad,No,Standard Plan,High School,Employed,Male,Married,3339.71,145,4,Customer Call Centre,Online Portal,Hatchback,2016-12-29,,27904.07,40430.68,5,2,46
261,Delhi,No,Premium Plan,Bachelor,Employed,Female,Single,1790.43,137,1,Agent Contact,Online Portal,Scooter,2017-12-11,,22660.9,15353.21,3,2,32
262,Kolkata,No,Premium Plan,Doctorate,Employed,Male,Married,3406.96,97,2,Branch Visit,Agent Contact,SUV,2022-05-28,,45677.81,40571.17,0,1,61
263,Mumbai,No,Standard Plan,Bachelor,Self-Employed,Male,Single,996.6,117,5,Customer Call Centre,Online Portal,Hatchback,2010-12-03,,9303.17,48516.09,2,1,19
264,Mumbai,Yes,Premium Plan,Diploma,Employed,Male,Single,2721.11,88,4,Agent Contact,Online Portal,SUV,2021-06-16,2023-10-13,17851.94,42333.77,10,4,27
265,Bangalore,No,Premium Plan,Master,Self-Employed,Female,Married,4227.13,32,2,Online Portal,Customer Call Centre,Scooter,2020-12-29,,37295.49,5604.05,3,1,60
266,Kanpur,No,Standard Plan,Bachelor,Employed,Female,Single,4718.39,134,1,Customer Call Centre,Agent Contact,Motorcycle,2011-09-04,,43455.57,11671.62,3,1,25
267,Mumbai,No,Premium Plan,Diploma,Employed,Male,Single,4859.76,149,4,Online Portal,Branch Visit,Hatchback,2011-01-12,,25996.12,34611.29,4,2,39
268,Surat,No,Standard Plan,Bachelor,Employed,Female,Married,1066.22,60,3,Customer Call Centre,Branch Visit,Sedan,2016-11-06,,11262.33,34773.25,5,2,40
269,Ahmedabad,No,Premium Plan,Diploma,Employed,Male,Married,3050.16,140,3,Branch Visit,Branch Visit,Sedan,2022-05-22,,43306.92,8856.83,5,1,51
270,Mumbai,No,Premium Plan,Bachelor,Self-Employed,Female,Single,1334.9,5,5,Online Portal,Branch Visit,SUV,2015-10-10,,27869.91,19987.05,4,1,51
271,Pune,No,Premium Plan,Bachelor,Employed,Male,Single,3465.01,12,2,Online Portal,Online Portal,Scooter,2023-08-15,,29408.58,41978.68,0,0,60
272,Chennai,No,Standard Plan,Bachelor,Self-Employed,Female,Single,4644.66,126,1,Online Portal,Online Portal,Motorcycle,2011-11-10,,21965.75,19084.36,5,1,63
273,Bangalore,No,Standard Plan,Diploma,Unemployed,Male,Single,2837.68,26,2,Online Portal,Online Portal,Hatchback,2014-03-26,,32015.6,9766.0,3,2,65
274,Hyderabad,No,Standard Plan,Master,Employed,Female,Married,968.46,47,5,Online Portal,Agent Contact,Mini Truck,2013-04-05,,23264.58,18263.88,4,1,38
275,Hyderabad,No,Basic Plan,Master,Employed,Female,Single,1583.25,140,2,Agent Contact,Agent Contact,Mini Truck,2013-03-27,,23479.99,20457.44,4,1,64
276,Bangalore,No,Premium Plan,Bachelor,Retired,Male,Widowed,1466.7,81,1,Agent Contact,Online Portal,Sedan,2019-02-15,,29437.37,5620.07,2,2,47
277,Delhi,Yes,Standard Plan,Master,Self-Employed,Female,Single,2299.09,56,1,Online Portal,Branch Visit,SUV,2017-08-19,2018-03-12,29659.16,45475.13,10,4,56
278,Pune,Yes,Basic Plan,Bachelor,Unemployed,Female,Single,4459.07,112,4,Customer Call Centre,Branch Visit,Motorcycle,2017-03-06,2018-07-25,32426.58,31977.49,6,2,21
279,Delhi,Yes,Standard Plan,Bachelor,Employed,Male,Single,3792.1,101,4,Branch Visit,Branch Visit,Scooter,2014-09-27,2021-11-14,18136.07,24316.88,6,2,65
280,Bangalore,No,Premium Plan,Master,Unemployed,Male,Single,3016.83,125,4,Online Portal,Online Portal,SUV,2014-04-02,,13819.8,4510.56,4,2,67
281,Chennai,No,Standard Plan,Bachelor,Employed,Male,Single,2050.36,7,3,Customer Call Centre,Customer Call Centre,Sedan,2011-04-14,,8999.29,3199.0,2,0,70
282,Mumbai,No,Premium Plan,Diploma,Self-Employed,Female,Single,3294.51,38,3,Customer Call Centre,Agent Contact,Sedan,2017-07-16,,3091.91,11241.47,2,0,52
283,Mumbai,No,Standard Plan,Master,Employed,Female,Married,3507.17,97,5,Online Portal,Agent Contact,Hatchback,2023-09-30,,39881.05,31280.27,4,2,21
284,Chennai,No,Premium Plan,Master,Employed,Female,Single,985.51,75,4,Branch Visit,Branch Visit,Motorcycle,2019-05-13,,25263.78,30258.21,3,0,23
285,Mumbai,No,Standard Plan,High School,Self-Employed,Male,Married,2001.06,101,2,Customer Call Centre,Online Portal,Hatchback,2011-09-01,,49807.73,48950.8,2,0,35
286,Kolkata,No,Basic Plan,Doctorate,Unemployed,Male,Married,1760.87,39,3,Online Portal,Branch Visit,Sedan,2010-11-11,,34543.76,43762.37,5,1,61
287,Mumbai,No,Premium Plan,High School,Retired,Male,Married,1430.41,36,5,Agent Contact,Branch Visit,Hatchback,2021-02-04,,35846.55,26666.47,5,2,26
288,Chennai,No,Standard Plan,Master,Employed,Male,Single,2898.33,31,2,Customer Call Centre,Branch Visit,Motorcycle,2019-03-14,,21873.93,21151.34,1,1,46
289,Ahmedabad,No,Standard Plan,Diploma,Self-Employed,Male,Single,617.89,69,5,Online Portal,Agent Contact,SUV,2010-04-02,,19244.54,34718.92,4,2,48
290,Bangalore,No,Standard Plan,Master,Self-Employed,Male,Married,1237.04,58,1,Agent Contact,Customer Call Centre,Hatchback,2011-08-03,,34224.28,10938.85,0,1,31
291,Bangalore,No,Basic Plan,Doctorate,Employed,Male,Married,1610.53,104,1,Agent Contact,Branch Visit,Hatchback,2022-10-27,,47078.68,29024.79,5,2,52
292,Hyderabad,No,Standard Plan,Master,Employed,Female,Single,4981.26,133,5,Online Portal,Online Portal,SUV,2014-01-08,,48204.43,10302.67,5,1,46
293,Delhi,No,Basic Plan,Master,Employed,Female,Single,2826.36,37,4,Online Portal,Online Portal,Scooter,2012-10-30,,30101.49,44822.07,3,2,52
294,Bangalore,No,Standard Plan,Bachelor,Employed,Female,Single,2546.07,65,3,Agent Contact,Branch Visit,SUV,2016-11-30,,7930.12,6594.08,5,2,46
295,Pune,Yes,Standard Plan,Diploma,Student,Female,Single,2976.56,12,2,Online Portal,Agent Contact,SUV,2018-04-06,2022-02-04,4462.9,16095.05,5,4,64
296,Ahmedabad,No,Standard Plan,Bachelor,Self-Employed,Male,Married,1639.0,118,4,Agent Contact,Online Portal,Sedan,2013-08-21,,12409.94,33314.06,4,1,47
297,Delhi,Yes,Standard Plan,Bachelor,Employed,Female,Married,4213.64,13,2,Customer Call Centre,Agent Contact,Motorcycle,2016-10-27,2023-09-04,34015.83,42062.71,3,3,37
298,Delhi,Yes,Premium Plan,High School,Self-Employed,Male,Married,3649.31,147,5,Customer Call Centre,Online Portal,Scooter,2010-12-31,2012-10-20,38888.58,16818.27,10,3,75
299,Delhi,Yes,Standard Plan,Master,Employed,Male,Married,1734.88,135,4,Customer Call Centre,Agent Contact,SUV,2016-06-12,2016-01-07,32190.97,49372.27,6,3,48
300,Ahmedabad,No,Standard Plan,Diploma,Employed,Female,Single,3088.14,91,2,Branch Visit,Branch Visit,Sedan,2016-08-22,,40783.06,44299.52,4,2,32
301,Ahmedabad,No,Premium Plan,Bachelor,Employed,Male,Married,4098.04,107,4,Online Portal,Branch Visit,Hatchback,2014-07-06,,32749.68,34810.84,2,0,34
