Customer_ID,Age,Gender,Marital_Status,Region,Education_Level,Employment_Status,Policy_Type,premium_amount,Policy_Tenure,Policy_Renewal_Count,Total_Claims_Filed,Claim_Amount_Total,Missed_Payments,Discount_Availed,Family_Members_Insured,Policy_Cancellation_History,Mode_of_Communication,Payment_Mode,Customer_Complaints,Complaint_Resolution_Time,Customer_Support_Calls,Customer_Join_Date,Policy_Start_Date,Vehicle_Age,Vehicle_Type,Last_Claim_Date,Last_Payment_Date,Churn
127,22,Female,Divorced,Rural,Master,Employed,Zero Depreciation,6715.89,5,4,3,435862.99,1,0,5,1,Phone,Credit Card,,2,0,2017-05-10,2019-05-01,4,Electric,2021-04-05,2021-02-02,0
128,60,Male,Divorced,Metro,Master,Student,Comprehensive,3905.99,3,6,3,343742.37,2,1,3,0,SMS,Cash,9.0,25,5,2018-12-11,2020-04-03,0,Hatchback,2020-02-09,2023-02-22,0
129,55,Female,Married,Metro,Bachelor,Self-Employed,Third-Party,8799.37,5,5,3,404651.74,3,1,5,1,Email,UPI,5.0,1,8,2018-11-21,2018-10-01,5,Electric,2022-05-15,2022-05-27,1
130,60,Male,Divorced,Metro,High School,Employed,Third-Party,4236.76,1,8,3,368005.02,1,0,3,0,SMS,Cash,0.0,23,16,2019-09-16,2022-08-04,1,Sedan,2017-04-15,2022-11-22,0
131,44,Male,Married,Urban,Bachelor,Self-Employed,Third-Party,5006.3,1,5,0,341101.79,2,0,1,0,Phone,Cash,6.0,1,11,2019-01-03,2023-03-08,0,SUV,2021-11-04,2023-03-11,0
132,22,Female,Divorced,Metro,Bachelor,Employed,Third-Party,9822.79,1,5,2,123280.05,1,1,5,0,Phone,Cash,9.0,24,8,2021-05-02,2023-06-23,0,Sedan,2015-05-06,2023-10-01,0
133,27,Female,Single,Metro,High School,Student,Third-Party,2938.34,1,7,5,284688.33,4,0,3,3,Email,Credit Card,1.0,13,11,2015-06-25,2018-03-25,4,Electric,2021-03-24,2023-03-26,1
134,27,Male,Single,Metro,High School,Student,Third-Party,6082.85,5,2,5,43317.8,4,0,5,1,Email,Credit Card,,25,19,2017-11-09,2023-08-16,0,Electric,2019-12-28,2023-05-17,0
135,30,Male,Single,Rural,Master,Self-Employed,Third-Party,8773.83,1,2,1,305169.34,3,0,2,2,Agent,Cash,4.0,5,12,2017-12-15,2022-11-08,1,SUV,,2023-12-25,0
136,52,Female,Single,Urban,High School,Self-Employed,Comprehensive,3833.44,1,7,3,330836.46,3,0,4,0,SMS,Net Banking,2.0,6,17,2021-09-01,2022-07-12,1,Sedan,2022-05-19,2022-12-10,0
137,51,Male,Married,Metro,High School,Self-Employed,Comprehensive,1137.46,3,7,3,401615.61,4,0,2,3,Email,Net Banking,7.0,22,1,2016-02-23,2021-05-15,2,Sedan,2023-10-20,2023-07-12,0
138,63,Male,Single,Metro,Bachelor,Self-Employed,Comprehensive,9067.07,3,5,2,255959.2,4,0,2,1,SMS,Cash,7.0,17,18,2017-09-02,2020-02-15,3,SUV,2023-04-19,2021-02-06,0
139,71,Female,Married,Metro,Master,Employed,Third-Party,6576.69,1,1,5,85167.31,4,0,5,3,Phone,UPI,3.0,12,15,2020-10-18,2021-08-12,2,SUV,2019-09-07,2021-09-04,0
140,38,Male,Married,Metro,Master,Employed,Comprehensive,3073.83,3,6,0,209992.63,4,0,3,0,Phone,Net Banking,5.0,15,0,2017-07-05,2020-04-11,3,Electric,2016-09-05,2023-09-11,0
141,41,Female,Married,Urban,Master,Employed,Third-Party,3487.01,3,7,2,481340.96,4,0,1,1,Email,UPI,0.0,24,13,2015-05-12,2020-05-18,0,Hatchback,2016-02-18,2023-04-05,0
142,54,Female,Divorced,Metro,Bachelor,Employed,Zero Depreciation,8196.29,5,6,3,434608.52,2,0,4,0,Agent,Cash,9.0,24,13,2015-06-07,2016-05-15,7,Hatchback,2019-09-12,2020-12-05,1
143,53,Female,Married,Urban,Bachelor,Employed,Third-Party,6778.88,1,2,5,493149.73,2,0,3,1,Phone,Credit Card,9.0,14,10,2018-11-04,2018-03-13,1,Electric,,2021-09-14,0
144,59,Male,Divorced,Metro,Master,Employed,Zero Depreciation,7593.4,1,9,3,212894.11,2,0,1,1,SMS,Credit Card,0.0,28,9,2020-09-28,2023-07-04,0,Electric,2023-08-19,2023-11-13,0
145,58,Male,Married,Urban,Bachelor,Self-Employed,Third-Party,6195.0,1,6,2,402673.59,2,1,3,1,Email,Credit Card,1.0,12,16,2021-10-24,2022-11-08,1,SUV,2018-05-22,2022-04-13,0
146,38,Female,Divorced,Metro,Bachelor,Employed,Zero Depreciation,8110.36,5,1,1,82057.17,4,0,2,2,Agent,Cash,2.0,20,18,2017-04-28,2021-04-26,0,Sedan,2019-01-14,2022-06-24,0
147,46,Female,Divorced,Metro,Bachelor,Employed,Zero Depreciation,8389.6,1,0,0,498578.41,0,0,4,2,Phone,Net Banking,7.0,19,6,2017-03-14,2023-10-24,0,Hatchback,2023-09-06,2023-07-27,0
148,52,Male,Single,Urban,Master,Employed,Comprehensive,4482.07,1,5,4,460606.73,0,1,5,3,Phone,Cash,8.0,10,16,2015-03-24,2017-10-09,6,SUV,2017-11-05,2021-12-08,0
149,16,Male,Married,Metro,Master,Employed,Comprehensive,9108.65,3,9,2,471751.45,4,1,2,3,Email,Net Banking,,27,12,2020-07-26,2021-08-23,2,Sedan,,2021-08-09,0
150,50,Male,Divorced,Urban,Bachelor,Self-Employed,Third-Party,5546.8,3,3,0,26140.54,1,0,4,1,Agent,Net Banking,1.0,20,8,2018-05-06,2018-03-03,5,SUV,2023-04-25,2021-03-03,1
151,52,Female,Single,Rural,Bachelor,Employed,Third-Party,2441.49,3,0,5,212956.4,3,0,4,1,Agent,Credit Card,4.0,6,15,2016-07-28,2021-01-21,2,Hatchback,,2023-04-04,0
152,64,Female,Married,Metro,Master,Employed,Third-Party,2966.27,1,1,2,325428.28,4,1,3,0,Email,Credit Card,6.0,23,7,2015-08-08,2016-04-09,7,Hatchback,2016-08-19,2022-06-08,1
153,30,Male,Single,Rural,High School,Self-Employed,Comprehensive,7604.42,1,1,0,454384.57,1,0,5,0,Phone,Cash,5.0,12,17,2018-08-12,2019-11-08,4,Electric,,2022-01-21,0
154,20,Male,Divorced,Metro,Bachelor,Employed,Third-Party,4396.07,3,2,1,199456.29,1,0,4,2,Agent,Net Banking,9.0,3,1,2019-04-08,2023-01-14,0,Hatchback,,2023-11-02,0
155,18,Male,Single,Metro,Bachelor,Employed,Comprehensive,3361.96,1,7,1,354824.92,0,0,4,1,Email,Net Banking,3.0,1,6,2015-11-07,2017-08-20,0,Electric,2018-12-25,2021-08-14,0
156,24,Female,Single,Urban,Bachelor,Employed,Comprehensive,6442.95,3,2,0,219749.14,2,0,2,1,Email,Cash,1.0,22,10,2021-06-09,2023-09-20,0,Hatchback,2023-10-28,2023-11-23,1
157,45,Female,Married,Urban,Bachelor,Employed,Comprehensive,8040.43,1,2,0,410704.74,3,0,4,0,Email,Cash,6.0,27,17,2016-05-12,2021-09-06,2,Hatchback,2015-12-17,2023-03-21,0
158,73,Male,Divorced,Metro,Bachelor,Self-Employed,Third-Party,1983.04,5,3,0,14397.47,4,1,1,3,SMS,Net Banking,6.0,22,9,2021-11-27,2022-08-16,1,Hatchback,2020-04-06,2023-05-12,0
159,33,Male,Married,Urban,Bachelor,Employed,Comprehensive,5042.13,1,6,2,217818.34,1,0,3,3,Email,Net Banking,1.0,26,17,2020-01-04,2021-04-23,1,Sedan,2022-08-02,2022-01-02,0
160,55,Female,Married,Rural,Master,Employed,Third-Party,7943.23,1,1,3,419484.7,3,1,3,2,Agent,Cash,2.0,11,7,2019-03-19,2023-02-27,0,Hatchback,2015-04-15,2023-06-23,0
161,44,Female,Single,Metro,Bachelor,Employed,Comprehensive,9132.66,3,7,4,218690.47,3,0,2,1,Email,Credit Card,6.0,3,10,2019-01-04,2020-10-28,2,SUV,,2021-07-09,0
162,26,Male,Divorced,Rural,Master,Employed,Comprehensive,1121.95,1,2,5,54813.78,3,1,3,1,Email,Credit Card,6.0,29,13,2021-06-24,2023-01-08,0,Electric,2021-03-10,2023-06-04,0
163,31,Male,Married,Urban,Bachelor,Employed,Comprehensive,6904.81,3,0,2,280316.23,4,0,3,3,SMS,Net Banking,0.0,7,11,2020-07-20,2023-02-23,0,SUV,2022-07-14,2023-10-17,0
164,34,Male,Divorced,Rural,Bachelor,Employed,Comprehensive,6376.34,1,8,1,196882.09,0,1,3,2,Phone,Cash,9.0,22,8,2016-07-19,2017-03-15,4,SUV,2015-06-28,2023-10-17,0
165,45,Female,Married,Metro,Bachelor,Employed,Zero Depreciation,5659.67,3,1,1,158225.54,0,0,1,2,Email,Net Banking,7.0,15,11,2018-05-02,2020-10-08,3,Electric,2018-05-25,2022-01-27,0
166,59,Male,Single,Urban,Bachelor,Self-Employed,Zero Depreciation,2441.77,3,4,0,431381.15,1,1,3,2,Email,Credit Card,1.0,5,14,2021-01-17,2023-12-26,0,SUV,2022-06-15,2023-12-07,0
167,31,Female,Married,Metro,High School,Student,Zero Depreciation,7676.09,3,2,1,223304.44,4,0,3,2,Email,Net Banking,4.0,19,13,2018-06-14,2020-06-15,3,Electric,2020-02-02,2022-09-20,0
168,68,Female,Married,Rural,Bachelor,Employed,Third-Party,4535.16,1,8,0,102838.34,1,1,1,1,Phone,Cash,8.0,27,17,2016-11-11,2017-05-26,5,Electric,,2023-06-04,1
169,50,Male,Married,Urban,Master,Retired,Third-Party,3111.63,1,1,1,55944.52,4,1,2,0,Agent,UPI,0.0,8,6,2020-11-28,2021-02-26,2,Sedan,2023-05-11,2022-01-09,0
170,57,Male,Divorced,Metro,Bachelor,Self-Employed,Comprehensive,8650.23,3,4,2,465160.71,3,0,2,3,Agent,Net Banking,7.0,21,8,2016-12-10,2017-07-22,6,Hatchback,2019-06-27,2019-03-18,0
171,66,Female,Single,Metro,Bachelor,Retired,Zero Depreciation,3763.27,5,4,0,355762.88,3,0,1,1,Email,Credit Card,6.0,28,5,2019-11-14,2020-03-02,3,Hatchback,2018-03-27,2023-01-05,0
172,67,Male,Divorced,Rural,High School,Employed,Third-Party,2785.74,3,3,3,63451.16,0,0,1,0,SMS,Credit Card,3.0,17,11,2020-07-23,2023-11-24,0,Hatchback,,2023-08-22,0
173,47,Female,Married,Urban,High School,Retired,Zero Depreciation,3808.42,1,3,3,40329.75,0,1,5,1,Phone,UPI,0.0,16,9,2019-09-05,2021-10-03,2,Hatchback,2019-12-22,2022-12-01,0
174,22,Male,Single,Metro,Bachelor,Student,Comprehensive,2629.47,1,9,5,273026.99,4,0,5,0,Phone,Credit Card,8.0,4,18,2018-07-22,2018-01-23,5,Hatchback,2015-02-27,2019-02-19,0
175,48,Male,Divorced,Metro,High School,Retired,Zero Depreciation,7995.46,3,6,4,177617.13,3,1,1,0,Phone,Net Banking,8.0,15,4,2021-11-24,2022-05-07,1,Sedan,2021-05-07,2022-02-08,0
176,55,Male,Married,Rural,High School,Self-Employed,Third-Party,2638.63,1,2,5,308311.63,1,0,5,3,Agent,UPI,0.0,15,5,2017-10-19,2020-05-07,3,Sedan,2022-02-14,2022-06-16,0
177,40,Male,Single,Metro,Bachelor,Employed,Comprehensive,7450.01,3,5,2,320619.62,2,0,2,3,Email,Net Banking,7.0,28,8,2019-07-18,2022-05-10,1,Sedan,,2022-02-13,1
178,57,Female,Single,Metro,Bachelor,Employed,Comprehensive,2462.5,1,6,5,170418.08,1,1,3,2,SMS,UPI,7.0,8,13,2015-05-10,2019-04-27,4,SUV,,2019-08-10,0
179,63,Female,Married,Rural,High School,Retired,Comprehensive,3036.76,1,1,2,234004.55,3,0,5,1,Phone,Credit Card,6.0,13,3,2018-07-26,2019-12-25,4,SUV,,2019-09-01,0
180,32,Female,Single,Metro,High School,Employed,Comprehensive,4082.68,1,7,3,442094.71,2,1,3,3,Agent,Net Banking,8.0,21,13,2020-08-15,2023-10-03,0,Hatchback,2017-08-05,2023-07-27,0
181,60,Male,Single,Metro,High School,Employed,Zero Depreciation,9550.55,3,5,0,399458.22,0,1,2,3,Email,Credit Card,6.0,8,16,2022-11-07,2023-03-06,0,SUV,,2023-09-16,0
182,48,Female,Divorced,Metro,High School,Employed,Zero Depreciation,9224.35,5,7,3,341960.84,4,0,2,2,Email,Credit Card,,21,1,2022-12-06,2022-11-02,1,SUV,2017-10-09,2022-06-13,0
183,52,Female,Single,Rural,High School,Self-Employed,Third-Party,1766.04,1,3,5,429805.21,0,0,3,3,Agent,Cash,1.0,1,8,2016-05-17,2023-11-05,0,SUV,2020-11-10,2023-06-14,0
184,32,Female,Divorced,Metro,Bachelor,Employed,Comprehensive,4022.41,3,7,5,369770.72,2,0,3,1,Agent,Credit Card,0.0,28,4,2020-02-27,2021-08-13,1,Sedan,2022-03-14,2022-03-17,0
185,47,Male,Divorced,Urban,Bachelor,Student,Comprehensive,4117.1,1,9,1,360121.14,2,0,4,1,SMS,Cash,3.0,15,16,2018-11-10,2023-09-08,0,Hatchback,,2023-09-01,0
186,26,Female,Divorced,Rural,Bachelor,Retired,Zero Depreciation,2904.08,5,5,2,226112.37,0,0,4,2,Email,Net Banking,1.0,24,1,2018-04-05,2020-03-15,3,SUV,,2020-05-27,0
187,67,Male,Divorced,Metro,Master,Employed,Comprehensive,4920.55,3,7,4,205234.28,1,0,1,3,SMS,Net Banking,3.0,17,18,2015-01-08,2023-01-28,0,Hatchback,2018-10-09,2023-09-23,0
188,37,Male,Single,Rural,Bachelor,Self-Employed,Comprehensive,7731.96,1,2,5,127426.98,2,1,5,0,SMS,UPI,3.0,26,19,2022-10-28,2023-09-11,0,Sedan,,2023-05-12,0
189,44,Female,Single,Metro,High School,Employed,Third-Party,1894.07,5,4,5,463328.51,4,0,5,0,Phone,UPI,1.0,24,10,2016-08-14,2023-02-02,0,Sedan,2022-03-07,2023-09-25,0
190,17,Male,Divorced,Urban,High School,Employed,Comprehensive,7044.86,1,0,4,301966.4,2,0,3,0,Phone,UPI,3.0,7,11,2018-12-23,2022-04-07,1,Electric,,2022-11-28,1
191,61,Female,Single,Metro,Master,Retired,Third-Party,3346.87,1,5,2,362951.96,3,1,1,0,Email,Cash,,25,7,2021-08-13,2023-06-07,0,Sedan,2016-11-05,2023-03-13,0
192,64,Female,Divorced,Urban,Master,Employed,Comprehensive,6781.96,1,4,5,31692.82,1,1,5,1,Email,Net Banking,4.0,27,6,2018-03-21,2018-01-02,5,Hatchback,2021-10-10,2019-09-27,0
193,74,Female,Divorced,Metro,High School,Employed,Zero Depreciation,7137.04,1,5,4,431380.34,3,0,3,2,Phone,Cash,8.0,11,12,2015-02-25,2015-01-22,8,Sedan,2021-06-25,2023-08-12,0
194,71,Female,Divorced,Metro,High School,Employed,Third-Party,7553.24,1,2,3,105056.03,4,0,2,1,Phone,Cash,2.0,7,5,2021-04-06,2022-04-21,1,Electric,2022-12-07,2022-07-05,0
195,22,Female,Married,Rural,Bachelor,Self-Employed,Comprehensive,8755.39,3,4,4,335246.71,2,0,2,0,Phone,Net Banking,1.0,5,19,2022-01-18,2022-06-17,1,SUV,2018-05-05,2022-10-20,0
196,46,Male,Single,Metro,Bachelor,Employed,Zero Depreciation,9096.58,5,7,1,88204.49,1,0,1,3,Phone,UPI,9.0,27,19,2018-02-15,2023-07-21,0,Sedan,2023-03-07,2023-08-27,0
197,46,Female,Single,Rural,Bachelor,Employed,Third-Party,7832.17,5,5,0,48178.28,1,1,3,3,Agent,Cash,8.0,26,15,2017-08-22,2020-08-11,3,Hatchback,2017-06-14,2023-08-23,0
198,59,Male,Divorced,Metro,Bachelor,Retired,Third-Party,5329.88,5,3,4,125795.96,4,1,2,1,Agent,Cash,6.0,3,11,2020-08-20,2022-07-12,1,Sedan,2019-07-13,2023-10-04,0
199,63,Female,Single,Metro,High School,Employed,Comprehensive,1397.64,3,1,4,179266.05,0,0,3,2,Agent,Credit Card,1.0,1,0,2021-09-15,2023-07-04,0,Hatchback,2018-08-23,2023-12-14,0
200,38,Female,Divorced,Rural,High School,Employed,Zero Depreciation,9433.97,1,0,1,43515.45,3,0,1,1,Phone,Credit Card,7.0,13,1,2017-12-28,2020-03-18,3,Electric,2023-03-17,2020-03-06,0
201,47,Female,Single,Metro,Bachelor,Self-Employed,Comprehensive,6411.95,1,2,5,142125.89,0,1,2,2,Agent,UPI,,7,3,2022-08-09,2023-08-21,0,Sedan,2017-11-11,2023-02-07,0
202,27,Male,Divorced,Rural,Master,Retired,Comprehensive,5811.14,1,0,1,296354.16,1,0,4,2,Email,UPI,7.0,6,16,2018-11-09,2018-04-10,5,Electric,2019-04-16,2022-08-25,0
203,70,Male,Divorced,Metro,High School,Retired,Third-Party,3155.37,1,6,1,239106.31,2,1,4,0,Phone,Credit Card,3.0,4,14,2022-11-08,2023-07-21,0,Hatchback,2020-10-21,2023-03-26,1
204,44,Male,Married,Metro,Bachelor,Retired,Zero Depreciation,7158.13,5,2,2,364507.94,0,0,4,0,Email,Cash,4.0,28,4,2019-08-03,2020-04-06,3,SUV,,2020-11-03,0
205,44,Male,Divorced,Urban,Bachelor,Employed,Comprehensive,9952.58,1,7,2,296681.88,0,1,2,2,Agent,Cash,7.0,24,18,2019-04-09,2021-07-12,2,SUV,2016-06-17,2022-11-10,0
206,57,Female,Married,Metro,High School,Retired,Third-Party,3970.26,5,1,5,407709.24,2,1,5,3,Phone,Net Banking,0.0,4,4,2020-06-18,2023-09-10,0,SUV,2023-05-19,2023-09-21,1
207,49,Female,Single,Metro,Master,Employed,Comprehensive,8196.22,1,6,5,321915.5,0,0,2,1,Agent,UPI,6.0,24,0,2016-03-05,2017-06-10,6,Sedan,2019-08-14,2017-09-03,0
208,17,Male,Single,Urban,Bachelor,Employed,Comprehensive,3620.11,1,0,3,62663.74,3,1,1,2,Phone,Credit Card,9.0,5,11,2018-07-23,2023-07-24,0,SUV,2017-08-08,2023-05-09,0
209,73,Male,Married,Metro,Bachelor,Employed,Comprehensive,5389.58,5,3,1,353522.28,1,0,4,0,Phone,Credit Card,,12,19,2017-12-07,2018-06-04,5,Electric,2017-05-18,2021-04-26,1
210,45,Male,Single,Metro,Bachelor,Retired,Comprehensive,2919.58,3,9,3,166272.46,1,0,1,1,SMS,Net Banking,,5,9,2016-07-14,2023-06-16,0,SUV,2018-06-22,2023-09-07,0
211,76,Female,Married,Rural,High School,Employed,Zero Depreciation,5615.06,3,7,3,17665.03,1,0,5,1,SMS,Net Banking,3.0,20,16,2020-09-15,2021-06-25,2,Electric,2017-03-04,2021-11-06,0
212,70,Male,Single,Rural,Bachelor,Employed,Third-Party,5133.71,1,7,1,8665.53,4,0,3,0,Email,Net Banking,1.0,20,17,2021-01-07,2021-09-12,2,Hatchback,2021-10-08,2022-10-07,0
213,31,Male,Married,Metro,Bachelor,Employed,Comprehensive,1350.24,1,2,4,115595.2,3,0,1,0,Email,UPI,6.0,2,13,2021-07-25,2021-12-27,2,SUV,2020-11-21,2023-04-03,0
214,60,Female,Married,Urban,High School,Employed,Comprehensive,4436.25,1,1,4,99210.55,2,0,3,0,Phone,UPI,9.0,19,2,2015-10-13,2022-07-19,1,Hatchback,2018-07-03,2023-02-10,1
215,19,Male,Divorced,Urban,Bachelor,Self-Employed,Third-Party,1564.5,5,7,4,199560.36,0,1,2,2,Email,Credit Card,5.0,17,16,2022-01-12,2023-06-23,0,Sedan,2017-07-20,2023-07-10,0
216,54,Female,Single,Urban,High School,Employed,Zero Depreciation,5055.63,1,2,0,462614.68,2,1,5,0,SMS,Net Banking,7.0,6,16,2019-07-28,2023-06-19,0,Sedan,2020-04-16,2023-09-23,0
217,25,Female,Divorced,Metro,High School,Employed,Third-Party,9821.54,3,7,2,289337.41,0,0,4,0,Email,Net Banking,9.0,26,6,2021-09-24,2022-06-26,1,Electric,2023-09-28,2022-07-03,0
218,23,Female,Married,Rural,Bachelor,Self-Employed,Third-Party,3636.79,5,7,5,10052.35,4,0,4,3,Phone,Cash,0.0,12,6,2018-08-08,2021-01-02,2,Hatchback,2017-05-02,2022-05-09,0
219,45,Female,Divorced,Metro,High School,Self-Employed,Third-Party,5640.76,3,4,3,439723.12,2,1,4,0,Agent,Credit Card,3.0,3,12,2019-07-16,2020-12-08,3,Electric,2016-10-27,2022-01-11,0
220,27,Female,Married,Urban,Bachelor,Retired,Third-Party,2171.77,3,8,3,29097.02,0,1,1,2,Phone,Credit Card,3.0,29,15,2015-07-11,2022-12-11,1,Electric,2016-03-28,2023-11-09,0
221,55,Male,Single,Rural,Master,Employed,Third-Party,2385.75,5,6,0,476963.98,0,0,1,3,Agent,Net Banking,2.0,20,5,2021-12-06,2021-03-19,1,Electric,,2022-08-17,0
222,51,Male,Single,Urban,High School,Employed,Comprehensive,4199.23,3,9,1,457703.5,4,0,2,1,Agent,Credit Card,,4,15,2022-03-20,2023-12-09,0,Electric,2019-08-01,2023-03-05,0
223,68,Female,Single,Rural,Bachelor,Self-Employed,Comprehensive,5407.64,1,6,0,222557.51,1,0,4,2,Phone,Cash,4.0,20,15,2015-07-19,2023-05-21,0,Electric,2023-10-20,2023-02-03,0
224,59,Female,Married,Metro,Bachelor,Retired,Third-Party,7312.68,1,9,1,282378.78,3,1,2,1,Email,Cash,5.0,25,11,2015-02-21,2017-02-01,6,Hatchback,2016-10-26,2018-08-01,0
225,62,Male,Divorced,Metro,Bachelor,Employed,Zero Depreciation,5110.23,1,4,4,201056.27,1,1,5,3,Agent,Credit Card,,7,1,2021-03-28,2023-03-06,0,SUV,,2023-10-10,0
226,42,Male,Single,Rural,Bachelor,Retired,Comprehensive,1219.47,1,3,3,49596.94,0,0,3,0,Phone,Net Banking,5.0,1,3,2022-03-02,2022-06-03,0,Sedan,2017-09-25,2023-03-15,1
227,30,Female,Married,Metro,Bachelor,Employed,Comprehensive,3438.63,1,3,1,12160.5,4,1,2,3,Email,Cash,5.0,21,15,2019-07-11,2021-06-12,2,Sedan,2023-03-03,2022-02-02,0
228,71,Male,Divorced,Urban,High School,Employed,Third-Party,1222.96,1,5,0,239096.9,4,1,4,2,Phone,UPI,5.0,13,6,2018-08-11,2021-10-21,2,Electric,2019-10-09,2022-07-20,0
229,51,Male,Married,Metro,High School,Employed,Comprehensive,9261.48,1,2,2,463412.64,3,0,1,2,Email,Cash,9.0,27,13,2020-07-09,2022-12-07,1,Sedan,2023-07-16,2023-05-27,0
230,50,Female,Married,Urban,Bachelor,Employed,Third-Party,1261.32,1,1,1,32079.54,2,0,2,2,Phone,Credit Card,7.0,1,15,2021-05-27,2022-11-05,1,Hatchback,2017-12-04,2022-06-13,1
231,40,Male,Single,Urban,High School,Employed,Third-Party,1446.31,1,0,3,367187.17,0,0,3,0,Agent,Net Banking,,18,12,2016-08-01,2019-08-13,4,Sedan,,2021-05-24,1
232,57,Male,Married,Metro,Master,Employed,Comprehensive,3684.48,3,8,3,74692.1,0,1,5,3,SMS,Cash,3.0,21,17,2015-06-08,2021-01-09,2,SUV,,2023-12-02,0
233,69,Male,Married,Metro,Bachelor,Employed,Comprehensive,6690.96,5,6,5,365942.3,2,0,2,3,Email,Net Banking,2.0,10,19,2016-11-02,2017-05-05,3,Electric,2023-08-06,2018-08-25,0
234,67,Male,Divorced,Urban,High School,Retired,Third-Party,4221.61,3,2,3,229438.41,0,0,2,0,SMS,Credit Card,7.0,9,3,2015-04-07,2021-05-07,2,SUV,2015-01-03,2022-11-07,0
235,64,Female,Single,Metro,High School,Employed,Comprehensive,1554.09,1,3,2,223730.44,1,0,2,1,Phone,UPI,6.0,25,19,2015-10-05,2015-03-20,4,Sedan,,2023-03-12,0
236,69,Male,Married,Urban,High School,Employed,Third-Party,8526.26,1,2,2,403754.56,1,0,3,3,Email,UPI,4.0,3,7,2018-03-16,2021-01-18,2,Electric,2022-02-18,2023-10-11,0
237,30,Female,Married,Urban,Bachelor,Student,Third-Party,7301.98,1,3,4,92120.81,0,1,5,1,Phone,Net Banking,9.0,6,19,2016-10-07,2017-04-26,5,Hatchback,,2017-10-24,0
238,57,Male,Divorced,Metro,Master,Employed,Comprehensive,4567.35,1,4,4,230541.5,2,0,5,0,SMS,UPI,4.0,13,3,2022-12-09,2023-03-06,0,Sedan,2015-10-26,2023-03-27,0
239,20,Female,Married,Urban,High School,Employed,Comprehensive,7092.16,5,4,2,44108.82,2,1,4,0,Phone,Net Banking,8.0,16,9,2020-03-20,2021-02-01,2,Electric,2021-12-16,2021-08-22,0
240,22,Female,Married,Metro,High School,Retired,Zero Depreciation,3471.28,3,4,5,345340.41,1,1,2,3,Agent,Cash,2.0,19,15,2016-03-10,2019-06-21,4,Sedan,2022-06-01,2021-04-05,0
241,67,Male,Married,Metro,Bachelor,Employed,Comprehensive,5750.81,1,1,4,105242.16,3,1,4,3,Email,Cash,3.0,19,4,2016-10-01,2018-05-22,5,Sedan,2019-07-27,2021-02-18,0
242,53,Female,Married,Metro,High School,Employed,Comprehensive,8924.57,3,5,3,302077.94,0,0,3,2,Phone,UPI,2.0,27,19,2019-10-22,2020-10-05,3,Hatchback,,2022-12-19,0
243,66,Female,Married,Urban,Bachelor,Employed,Third-Party,1969.13,1,3,0,217479.44,2,1,5,2,Email,Cash,2.0,1,0,2021-07-23,2021-10-21,2,Hatchback,,2021-12-13,0
244,74,Female,Divorced,Rural,Bachelor,Self-Employed,Comprehensive,8622.04,1,9,2,449214.88,3,0,3,3,Email,Cash,,7,12,2018-02-19,2020-01-03,1,Electric,2019-08-04,2021-05-27,0
245,36,Female,Married,Metro,Bachelor,Retired,Third-Party,8096.94,3,9,4,257363.38,0,1,3,0,Email,Credit Card,1.0,8,12,2018-02-23,2023-11-22,0,SUV,2016-07-16,2023-06-13,1
246,67,Female,Married,Metro,Bachelor,Employed,Comprehensive,9541.91,1,2,5,405825.19,1,0,2,0,Email,Cash,9.0,21,2,2019-11-20,2021-10-13,2,Electric,2021-12-10,2022-02-17,0
247,18,Male,Married,Metro,Bachelor,Employed,Zero Depreciation,5623.99,5,3,1,453230.04,4,0,1,3,Email,Credit Card,5.0,7,11,2016-10-26,2018-09-09,4,Sedan,2021-08-27,2019-01-14,0
248,19,Female,Married,Urban,Bachelor,Employed,Comprehensive,3474.2,3,2,2,34129.25,3,0,3,2,Email,Net Banking,5.0,9,5,2015-06-18,2015-08-26,8,SUV,2019-07-25,2015-10-22,0
249,45,Female,Single,Metro,High School,Employed,Comprehensive,4177.89,1,4,0,124288.04,3,0,5,2,Agent,Net Banking,6.0,7,13,2021-11-12,2022-11-21,1,SUV,2016-08-25,2022-08-10,0
250,69,Male,Single,Urban,Bachelor,Employed,Comprehensive,6758.28,1,9,2,67296.28,1,0,2,2,Email,UPI,5.0,23,14,2016-09-21,2021-04-20,2,SUV,2021-10-07,2023-07-24,0
251,40,Male,Single,Metro,Bachelor,Retired,Comprehensive,2267.16,3,3,5,64693.61,3,0,2,1,Phone,UPI,3.0,20,18,2020-01-28,2020-09-15,3,Electric,2016-01-20,2023-01-05,0
252,52,Female,Single,Rural,High School,Student,Third-Party,4165.01,3,6,4,17549.81,1,0,2,2,Agent,Credit Card,5.0,2,12,2021-08-04,2023-04-22,0,SUV,2023-04-23,2023-08-21,0
253,51,Male,Divorced,Urban,High School,Self-Employed,Comprehensive,7537.9,1,2,2,280954.94,3,0,4,2,Phone,Cash,,9,16,2021-06-21,2023-05-25,0,Hatchback,2022-12-07,2023-02-28,1
254,52,Male,Single,Rural,High School,Student,Comprehensive,6163.73,1,2,1,148590.91,4,1,3,2,SMS,Credit Card,6.0,18,4,2022-12-05,2023-07-15,0,Sedan,2017-08-07,2023-07-02,0
255,19,Male,Divorced,Metro,High School,Employed,Comprehensive,1564.77,3,5,1,212490.95,2,0,5,3,Phone,UPI,5.0,15,1,2021-03-24,2023-10-01,0,Sedan,2022-05-04,2023-08-23,0
