Customer_ID,Age,Gender,Marital_Status,Region,Education_Level,Employment_Status,Policy_Type,Policy_Tenure,Policy_Renewal_Count,Total_Claims_Filed,Claim_Amount_Total,Missed_Payments,Family_Members_Insured,Policy_Cancellation_History,Mode_of_Communication,Payment_Mode,Customer_Complaints,Complaint_Resolution_Time,Customer_Support_Calls,Policy_Start_Date,Policy_End_Date,Last_Claim_Date,Last_Payment_Date,Vehicle_Age,Vehicle_Type,Premium_Amount,Churn,Age_Group,Policy_Duration,Policy_Age,Time_Since_Last_Claim,Time_Since_Last_Payment
C116,52,Female,Married,Rural,Bachelor's,Employed,Comprehensive,7,2,1,335077,2,1,1,Phone,Credit Card,0,14,9,2022-11-12,,2023-07-05,2023-05-01,5,Hatchback,10787,0.0,"(45, 55]",0.0,1.215605749486653,209.0,274
C117,50,Male,Married,Rural,Bachelor's,Unemployed,Own Damage,9,2,3,170035,1,1,2,In-Person,Online,6,11,2,,,,2023-12-13,4,Hatchback,11535,0.0,"(45, 55]",0.0,0.0,0.0,48
C118,22,Female,Married,Metro,High School,Employed,Third Party,9,3,2,477332,0,3,0,Phone,Credit Card,3,6,3,,,,2022-01-19,5,Sedan,8392,0.0,"(18, 25]",0.0,0.0,0.0,741
C119,59,Male,Married,Rural,Master's,Employed,Comprehensive,1,0,1,109965,2,3,1,In-Person,Credit Card,0,8,6,,,,2021-03-06,3,Sedan,13570,0.0,"(55, 65]",0.0,0.0,0.0,1060
C120,56,Male,Married,Rural,Bachelor's,Unemployed,Third Party,7,3,3,460378,0,2,1,Email,Cheque,5,12,2,,,2020-07-01,2022-10-24,1,Hatchback,9538,0.0,"(55, 65]",0.0,0.0,1308.0,463
C121,58,Female,Married,Metro,Bachelor's,Employed,Comprehensive,7,1,3,62881,1,1,2,Phone,Credit Card,6,10,4,2015-09-09,2022-07-09,2019-04-02,2016-04-13,13,Luxury,23120,0.0,"(55, 65]",2495.0,8.39151266255989,1764.0,2848
C122,45,Male,Married,Rural,Master's,Employed,Own Damage,9,5,3,307456,1,2,2,Email,Online,0,18,8,,,2023-09-11,2021-11-16,2,SUV,22766,0.0,"(35, 45]",0.0,0.0,141.0,805
C123,24,Female,Single,Rural,Bachelor's,Unemployed,Comprehensive,6,0,1,74324,0,3,0,In-Person,Online,9,9,0,2020-12-11,,,2023-08-13,10,Hatchback,18506,0.0,"(18, 25]",0.0,3.134839151266256,0.0,170
C124,26,Male,Married,Metro,Diploma,Unemployed,Third Party,6,4,1,55420,0,4,0,Email,Credit Card,1,2,0,2020-01-08,,,2020-10-03,6,Hatchback,17781,0.0,"(25, 35]",0.0,4.060232717316906,0.0,1214
C125,25,Male,Single,Urban,Diploma,Employed,Comprehensive,3,5,2,79397,0,2,2,Phone,Credit Card,3,6,1,2019-02-10,2022-01-10,,2021-01-25,10,Hatchback,7805,0.0,"(18, 25]",1065.0,4.969199178644764,0.0,1100
C126,29,Female,Married,Urban,Bachelor's,Self-Employed,Comprehensive,1,4,2,457219,0,4,2,Phone,Cash,1,17,2,,,2018-02-08,2019-01-10,11,Luxury,38940,0.0,"(25, 35]",0.0,0.0,2182.0,1846
C127,51,Male,Single,Urban,Master's,Employed,Third Party,6,0,2,407661,3,3,0,Email,Credit Card,2,7,2,2020-05-10,,,2022-05-14,4,SUV,26421,0.0,"(45, 55]",0.0,3.7234770704996576,0.0,626
C128,50,Male,Married,Rural,Master's,Employed,Third Party,1,5,0,231097,3,2,1,Phone,Cash,6,15,0,,,2000-01-01,2019-02-11,9,Luxury,20195,0.0,"(45, 55]",0.0,0.0,8795.0,1814
C129,65,Female,Married,Urban,Master's,Employed,Comprehensive,5,2,1,111180,0,4,0,Phone,Cash,7,15,1,2020-06-04,,2020-04-07,2023-06-22,0,Sedan,10939,0.0,"(55, 65]",0.0,3.6550308008213555,1393.0,222
C130,40,Male,Single,Urban,Bachelor's,Self-Employed,Comprehensive,3,0,1,407287,1,4,1,In-Person,Cash,6,1,8,,,2023-11-08,2023-04-30,8,Luxury,24832,0.0,"(35, 45]",0.0,0.0,83.0,275
C131,41,Female,Married,Rural,Bachelor's,Employed,Comprehensive,9,1,2,365970,2,1,2,Phone,Online,8,6,1,2021-04-10,,,2022-07-05,9,Hatchback,18102,1.0,"(35, 45]",0.0,2.8062970568104038,0.0,574
C132,54,Male,Single,Rural,Bachelor's,Employed,Third Party,1,1,0,400005,3,2,1,In-Person,Online,0,17,9,,,2000-01-01,2021-09-16,10,Hatchback,17663,0.0,"(45, 55]",0.0,0.0,8795.0,866
C133,52,Male,Single,Metro,Bachelor's,Employed,Comprehensive,3,5,1,109406,0,3,1,Email,Credit Card,1,25,1,2015-07-06,2018-06-06,,2016-05-06,7,SUV,12431,0.0,"(45, 55]",1066.0,8.569472963723477,0.0,2825
C134,61,Male,Married,Rural,Master's,Employed,Comprehensive,3,0,2,9368,0,2,1,Email,Cash,0,10,4,,,,2016-05-15,12,Hatchback,13089,0.0,"(55, 65]",0.0,0.0,0.0,2816
C135,57,Male,Married,Metro,Master's,Employed,Third Party,1,2,1,82672,1,4,1,Email,Cheque,1,19,3,2017-03-11,2018-03-11,2018-05-09,2018-01-30,3,Hatchback,14921,0.0,"(55, 65]",365.0,6.888432580424367,2092.0,2191
C136,39,Male,Married,Urban,Bachelor's,Self-Employed,Third Party,1,4,0,369307,2,3,1,Phone,Cheque,6,25,5,,,2000-01-01,2019-02-03,4,Hatchback,10571,1.0,"(35, 45]",0.0,0.0,8795.0,1822
C137,44,Male,Married,Urban,Bachelor's,Employed,Own Damage,9,4,4,29093,3,1,2,In-Person,Online,0,6,9,,,,2020-06-02,2,Hatchback,7317,1.0,"(35, 45]",0.0,0.0,0.0,1337
C138,52,Male,Married,Urban,Master's,Employed,Own Damage,1,3,3,40276,3,4,2,In-Person,Cheque,3,17,1,,,2020-02-02,2019-12-03,8,SUV,21573,0.0,"(45, 55]",0.0,0.0,1458.0,1519
C139,18,Male,Married,Urban,High School,Employed,Comprehensive,3,0,2,115674,1,4,0,Phone,Online,5,25,6,,,,2019-08-14,11,Hatchback,5755,0.0,,0.0,0.0,0.0,1630
C140,52,Male,Married,Metro,Master's,Employed,Third Party,3,5,3,184486,3,3,1,Email,Cash,3,13,4,2020-01-06,2023-01-06,,2020-10-05,8,SUV,19540,0.0,"(45, 55]",1096.0,4.0657084188911705,0.0,1212
C141,54,Male,Single,Metro,Bachelor's,Employed,Comprehensive,8,2,2,394318,1,3,0,Email,Credit Card,1,26,9,,,,2023-06-14,2,Hatchback,9089,0.0,"(45, 55]",0.0,0.0,0.0,230
C142,64,Male,Single,Rural,Bachelor's,Employed,Comprehensive,5,1,0,149620,2,3,2,Phone,Credit Card,6,26,2,2015-05-06,2020-03-06,2000-01-01,2017-10-18,12,Sedan,16140,1.0,"(55, 65]",1766.0,8.736481861738536,8795.0,2295
C143,31,Female,Single,Metro,Master's,Self-Employed,Third Party,4,0,4,326603,1,1,0,In-Person,Online,4,21,6,2018-03-10,2022-02-10,,2022-09-02,2,Luxury,34480,0.0,"(25, 35]",1433.0,5.891854893908282,0.0,515
C144,20,Female,Married,Metro,High School,Employed,Comprehensive,7,3,4,238543,0,4,0,Phone,Cash,6,8,7,2023-06-02,,2023-07-07,2023-06-03,12,Luxury,48508,0.0,"(18, 25]",0.0,0.6625598904859685,207.0,241
C145,18,Female,Single,Rural,High School,Employed,Third Party,7,2,2,235923,2,3,2,In-Person,Online,9,24,3,2022-01-09,,2023-11-08,2023-11-05,12,Hatchback,9931,1.0,,0.0,2.0561259411362083,83.0,86
C146,22,Male,Single,Urban,High School,Employed,Comprehensive,3,4,1,74007,3,1,0,Phone,Online,2,24,5,2018-01-02,,,2020-03-12,0,Sedan,14955,0.0,"(18, 25]",0.0,6.075290896646133,0.0,1419
C147,43,Female,Married,Urban,Master's,Employed,Comprehensive,3,2,1,336768,2,4,2,Email,Online,8,23,9,,,,2021-10-20,3,Luxury,21145,0.0,"(35, 45]",0.0,0.0,0.0,832
C148,31,Female,Single,Metro,Bachelor's,Employed,Comprehensive,4,2,1,330947,1,3,1,In-Person,Cash,1,18,7,2020-11-06,,,2020-09-13,13,Sedan,6519,0.0,"(25, 35]",0.0,3.2306639288158796,0.0,1234
C149,56,Female,Married,Rural,Master's,Self-Employed,Comprehensive,2,4,4,38416,3,4,1,Email,Cheque,1,24,7,2019-07-09,2021-06-09,,2021-07-16,5,Hatchback,11608,0.0,"(55, 65]",701.0,4.561259411362081,0.0,928
C150,44,Male,Single,Rural,Bachelor's,Self-Employed,Own Damage,2,2,4,7993,0,4,1,In-Person,Online,2,21,7,,,2018-08-12,2018-09-08,4,Sedan,8832,0.0,"(35, 45]",0.0,0.0,1997.0,1970
C151,26,Female,Single,Metro,Bachelor's,Employed,Comprehensive,7,5,1,258179,2,3,1,Email,Cheque,4,9,0,2020-12-02,,2023-01-11,2023-04-04,0,Hatchback,6429,0.0,"(25, 35]",0.0,3.159479808350445,384.0,301
C152,32,Female,Single,Urban,Bachelor's,Unemployed,Third Party,3,4,3,197341,2,1,2,Phone,Cheque,5,11,8,,,,2023-07-03,5,Sedan,11393,0.0,"(25, 35]",0.0,0.0,0.0,211
C153,32,Female,Married,Metro,Bachelor's,Unemployed,Comprehensive,5,1,4,226019,1,2,1,In-Person,Cheque,5,18,9,,,,2023-09-07,1,Sedan,12889,1.0,"(25, 35]",0.0,0.0,0.0,145
C154,43,Male,Married,Rural,Master's,Employed,Comprehensive,2,2,1,457275,0,1,2,Email,Online,4,15,7,,,,2018-11-21,4,Sedan,14520,0.0,"(35, 45]",0.0,0.0,0.0,1896
C155,59,Male,Single,Urban,Master's,Employed,Own Damage,1,1,0,72404,2,2,2,Email,Online,3,7,6,,,2000-01-01,2022-05-14,9,Hatchback,18979,1.0,"(55, 65]",0.0,0.0,8795.0,626
C156,30,Male,Single,Urban,Bachelor's,Employed,Own Damage,9,0,3,148533,1,3,1,Phone,Credit Card,1,23,4,,,,2021-10-13,11,Hatchback,15345,0.0,"(25, 35]",0.0,0.0,0.0,839
C157,68,Male,Married,Urban,Master's,Employed,Comprehensive,4,0,2,374984,0,1,0,In-Person,Credit Card,8,16,3,,,,2019-05-19,3,Luxury,32166,0.0,"(65, 100]",0.0,0.0,0.0,1717
C158,49,Female,Married,Urban,Master's,Employed,Third Party,9,4,4,218794,2,4,2,In-Person,Credit Card,4,17,8,2021-05-06,,,2023-07-29,10,Sedan,15891,0.0,"(45, 55]",0.0,2.735112936344969,0.0,185
C159,56,Male,Married,Rural,Master's,Self-Employed,Comprehensive,5,4,0,424177,1,4,1,Email,Cash,8,11,2,2019-09-09,,2000-01-01,2021-07-31,11,Sedan,6287,0.0,"(55, 65]",0.0,4.39151266255989,8795.0,913
C160,66,Male,Married,Urban,Master's,Employed,Comprehensive,5,3,1,158111,2,3,2,Phone,Cash,2,2,8,,,,2023-08-07,11,Sedan,18350,0.0,"(65, 100]",0.0,0.0,0.0,176
C161,69,Male,Married,Rural,Bachelor's,Employed,Third Party,3,2,0,488162,3,2,2,Email,Cheque,8,15,6,2022-06-02,,2000-01-01,2022-10-06,13,Sedan,17124,0.0,"(65, 100]",0.0,1.6618754277891854,8795.0,481
C162,49,Male,Married,Urban,Bachelor's,Employed,Comprehensive,5,0,4,135074,3,3,2,In-Person,Cheque,2,21,0,,,2022-12-04,2023-11-16,3,SUV,21180,0.0,"(45, 55]",0.0,0.0,422.0,75
C163,21,Male,Married,Metro,High School,Employed,Own Damage,6,2,4,21932,0,1,1,Phone,Cash,5,3,2,2020-04-01,,,2022-03-25,7,Sedan,16934,1.0,"(18, 25]",0.0,3.8302532511978096,0.0,676
C164,47,Female,Married,Urban,Master's,Employed,Third Party,2,1,3,202018,2,3,0,In-Person,Cash,1,26,0,2016-01-01,,2016-08-06,2017-12-21,0,Hatchback,13989,0.0,"(45, 55]",0.0,8.07939767282683,2733.0,2231
C165,54,Male,Single,Urban,Bachelor's,Self-Employed,Third Party,5,3,3,283847,0,2,2,Phone,Online,0,9,5,2021-04-05,,,2022-08-21,1,Hatchback,10413,0.0,"(45, 55]",0.0,2.8199863107460645,0.0,527
C166,40,Male,Single,Urban,Master's,Unemployed,Comprehensive,7,3,1,62505,3,1,0,In-Person,Cash,8,11,5,,,,2023-11-20,8,Sedan,19013,0.0,"(35, 45]",0.0,0.0,0.0,71
C167,56,Male,Single,Rural,Master's,Self-Employed,Comprehensive,8,1,2,321359,3,4,2,Phone,Cash,3,29,1,2020-08-12,,,2021-04-14,11,Hatchback,5729,0.0,"(55, 65]",0.0,3.46611909650924,0.0,1021
C168,62,Male,Single,Urban,Master's,Employed,Third Party,4,0,3,252009,2,2,0,Phone,Credit Card,8,18,7,,,,2018-09-23,14,SUV,25356,0.0,"(55, 65]",0.0,0.0,0.0,1955
C169,32,Male,Single,Rural,Bachelor's,Self-Employed,Comprehensive,6,5,0,176540,1,4,0,In-Person,Cash,5,27,7,,,2000-01-01,2021-04-05,6,Sedan,17049,1.0,"(25, 35]",0.0,0.0,8795.0,1030
C170,60,Female,Single,Urban,Bachelor's,Employed,Comprehensive,3,3,0,228167,0,1,0,Phone,Cash,2,6,2,,,2000-01-01,2016-09-07,12,Sedan,5977,0.0,"(55, 65]",0.0,0.0,8795.0,2701
C171,46,Female,Married,Metro,Master's,Employed,Comprehensive,5,1,2,24362,3,3,1,Email,Online,7,10,2,,,2023-12-03,2022-11-15,12,SUV,20255,0.0,"(45, 55]",0.0,0.0,58.0,441
C172,53,Female,Married,Metro,Master's,Employed,Comprehensive,6,5,4,349080,0,2,1,In-Person,Cash,5,14,1,,,2023-07-04,2022-03-12,5,Hatchback,10300,0.0,"(45, 55]",0.0,0.0,210.0,689
C173,30,Female,Married,Rural,Bachelor's,Employed,Third Party,3,4,0,287104,0,2,0,Email,Cash,8,6,9,,,2000-01-01,2016-02-25,2,Sedan,12697,0.0,"(25, 35]",0.0,0.0,8795.0,2896
C174,49,Male,Married,Metro,Bachelor's,Employed,Third Party,9,1,4,259550,2,4,2,Email,Credit Card,2,23,4,2021-01-07,,,2023-07-06,11,Sedan,9751,0.0,"(45, 55]",0.0,3.060917180013689,0.0,208
C175,24,Female,Single,Metro,Diploma,Employed,Comprehensive,1,0,3,30543,3,4,0,Phone,Credit Card,7,11,7,,,,2018-05-03,1,Hatchback,18182,1.0,"(18, 25]",0.0,0.0,0.0,2098
C176,68,Female,Married,Metro,Master's,Employed,Third Party,3,2,4,418007,1,4,0,In-Person,Cheque,5,21,2,,,,2017-05-22,2,Sedan,17482,0.0,"(65, 100]",0.0,0.0,0.0,2444
C177,39,Female,Married,Urban,Bachelor's,Employed,Third Party,8,1,4,33574,2,2,1,In-Person,Online,2,25,3,,,,2022-07-14,0,SUV,13714,0.0,"(35, 45]",0.0,0.0,0.0,565
C178,45,Male,Single,Urban,Bachelor's,Employed,Third Party,4,1,1,113971,1,1,2,In-Person,Credit Card,6,17,4,2018-02-08,2022-01-08,2022-04-04,2020-09-03,14,Hatchback,13973,0.0,"(35, 45]",1430.0,5.973990417522245,666.0,1244
C179,19,Female,Single,Metro,High School,Employed,Comprehensive,5,3,1,205715,0,4,0,Phone,Cheque,7,17,7,2018-09-08,2023-08-08,,2019-04-23,13,Sedan,7254,0.0,"(18, 25]",1795.0,5.393566050650239,0.0,1743
C180,59,Female,Single,Urban,Bachelor's,Employed,Comprehensive,4,2,3,204901,1,3,1,Phone,Online,9,23,4,2017-06-07,2021-05-07,,2020-06-14,6,Sedan,7324,0.0,"(55, 65]",1430.0,6.647501711156742,0.0,1325
C181,62,Female,Single,Urban,Master's,Employed,Comprehensive,2,4,0,164255,1,2,0,Phone,Cheque,6,19,5,,,2000-01-01,2018-10-01,6,Sedan,19376,0.0,"(55, 65]",0.0,0.0,8795.0,1947
C182,23,Male,Single,Urban,Bachelor's,Employed,Comprehensive,7,5,1,9062,0,3,0,Phone,Credit Card,4,22,3,2021-06-11,,,2022-02-19,9,Luxury,29929,0.0,"(18, 25]",0.0,2.6365503080082138,0.0,710
C183,45,Female,Single,Rural,Bachelor's,Self-Employed,Comprehensive,2,5,0,83706,0,1,1,Email,Cash,9,13,9,,,2000-01-01,2023-08-31,9,Sedan,5239,0.0,"(35, 45]",0.0,0.0,8795.0,152
C184,45,Female,Single,Urban,Bachelor's,Employed,Comprehensive,7,2,1,280817,3,2,2,Email,Cheque,7,22,6,,,,2020-07-27,5,Luxury,24211,0.0,"(35, 45]",0.0,0.0,0.0,1282
C185,61,Female,Single,Urban,Master's,Employed,Comprehensive,7,5,1,372371,2,2,0,Phone,Cash,5,19,8,,2022-11-09,,2021-12-12,8,Hatchback,16686,0.0,"(55, 65]",0.0,0.0,0.0,779
C186,61,Male,Married,Metro,Master's,Employed,Third Party,6,2,0,326387,2,1,1,In-Person,Credit Card,8,6,4,,,2000-01-01,2022-01-31,8,Sedan,11866,0.0,"(55, 65]",0.0,0.0,8795.0,729
C187,37,Female,Single,Rural,Master's,Employed,Comprehensive,9,2,2,52125,2,4,0,Email,Cheque,8,13,6,,,,2023-01-05,5,Sedan,16744,0.0,"(35, 45]",0.0,0.0,0.0,390
C188,47,Male,Single,Urban,Master's,Employed,Comprehensive,2,1,1,74840,3,4,2,In-Person,Cheque,0,24,7,2017-06-07,2019-06-07,,2017-11-20,6,Hatchback,13935,0.0,"(45, 55]",730.0,6.647501711156742,0.0,2262
C189,28,Male,Married,Urban,Bachelor's,Self-Employed,Third Party,8,1,1,394600,1,2,0,Email,Cash,1,24,9,2020-10-04,,,2020-08-06,4,Hatchback,17388,0.0,"(25, 35]",0.0,3.3210130047912387,0.0,1272
C190,45,Male,Married,Rural,Master's,Employed,Comprehensive,8,1,3,5600,0,1,1,Phone,Cheque,2,15,1,,,2019-01-07,2019-04-16,7,Hatchback,19156,0.0,"(35, 45]",0.0,0.0,1849.0,1750
C191,42,Female,Single,Rural,Master's,Employed,Own Damage,5,2,2,308671,3,1,2,Email,Cheque,0,1,7,,,,2023-02-21,13,Sedan,18010,0.0,"(35, 45]",0.0,0.0,0.0,343
C192,56,Male,Married,Rural,Master's,Unemployed,Comprehensive,6,1,0,187670,3,4,0,Phone,Online,4,3,6,,,2000-01-01,2023-09-25,14,Sedan,7936,0.0,"(55, 65]",0.0,0.0,8795.0,127
C193,50,Male,Single,Rural,Bachelor's,Employed,Comprehensive,9,1,2,273648,1,4,0,Phone,Online,9,26,6,2018-12-10,,2020-05-09,2019-12-16,4,Sedan,17492,0.0,"(45, 55]",0.0,5.138945927446954,1361.0,1506
C194,18,Female,Single,Rural,High School,Self-Employed,Comprehensive,2,2,0,268506,2,4,1,Phone,Online,6,3,7,,,2000-01-01,2019-10-13,4,Hatchback,16304,0.0,,0.0,0.0,8795.0,1570
C195,44,Female,Single,Urban,Master's,Employed,Comprehensive,7,4,4,50903,0,1,2,Email,Credit Card,2,13,2,,,,2022-05-10,6,Sedan,10056,0.0,"(35, 45]",0.0,0.0,0.0,630
C196,69,Male,Married,Metro,Bachelor's,Unemployed,Comprehensive,5,1,3,466128,1,1,1,Email,Cash,6,4,6,,,,2021-03-03,10,Hatchback,18601,0.0,"(65, 100]",0.0,0.0,0.0,1063
C197,30,Female,Single,Rural,Bachelor's,Employed,Own Damage,8,3,3,304424,3,2,0,Email,Cheque,1,15,9,,,2023-04-11,2023-02-04,1,Sedan,7696,0.0,"(25, 35]",0.0,0.0,294.0,360
C198,58,Female,Married,Rural,Master's,Employed,Third Party,9,3,3,300394,1,4,0,In-Person,Online,0,7,7,2018-07-02,,,2018-11-29,7,Sedan,11663,0.0,"(55, 65]",0.0,5.579739904175223,0.0,1888
C199,20,Male,Single,Metro,High School,Unemployed,Comprehensive,4,3,4,394575,0,4,2,Email,Online,2,10,2,,,,2023-10-27,8,Hatchback,9393,1.0,"(18, 25]",0.0,0.0,0.0,95
C200,56,Male,Married,Urban,Bachelor's,Employed,Own Damage,7,5,0,359411,1,2,0,Email,Cash,2,7,6,2018-02-02,,2000-01-01,2021-01-21,3,Sedan,9315,0.0,"(55, 65]",0.0,5.990417522245037,8795.0,1104
C201,23,Male,Single,Metro,Bachelor's,Employed,Comprehensive,1,2,2,327424,2,4,2,Phone,Cash,0,12,3,2016-10-07,2017-10-07,2016-05-09,2016-09-05,8,Sedan,13018,0.0,"(18, 25]",365.0,7.312799452429843,2822.0,2703
C202,25,Male,Married,Rural,Bachelor's,Employed,Third Party,1,4,1,184110,0,1,1,Phone,Cheque,0,27,0,,,,2023-05-30,0,Luxury,21531,0.0,"(18, 25]",0.0,0.0,0.0,245
C203,44,Male,Married,Urban,Master's,Employed,Third Party,2,4,4,30591,2,4,1,Phone,Cheque,5,5,6,,,2023-09-08,2023-10-11,8,Hatchback,6591,0.0,"(35, 45]",0.0,0.0,144.0,111
C204,26,Female,Married,Metro,Bachelor's,Employed,Comprehensive,4,1,1,337389,0,4,2,In-Person,Cheque,5,25,9,,2021-12-02,2017-03-12,2019-12-01,0,SUV,14479,0.0,"(25, 35]",0.0,0.0,2515.0,1521
C205,54,Female,Single,Metro,Master's,Self-Employed,Comprehensive,9,4,3,11568,3,2,0,Email,Credit Card,4,18,7,,,,2022-12-13,1,Hatchback,6510,0.0,"(45, 55]",0.0,0.0,0.0,413
C206,50,Male,Married,Rural,Bachelor's,Employed,Comprehensive,7,2,3,161461,3,4,1,Email,Online,8,18,9,2018-01-07,,,2018-08-23,11,Sedan,15560,1.0,"(45, 55]",0.0,6.061601642710472,0.0,1986
C207,68,Male,Married,Urban,Master's,Employed,Own Damage,7,1,2,444823,1,2,0,In-Person,Cheque,7,20,8,2019-03-03,,2022-01-08,2022-12-11,1,Hatchback,14158,0.0,"(65, 100]",0.0,4.91170431211499,752.0,415
C208,59,Male,Single,Urban,Bachelor's,Unemployed,Comprehensive,6,2,1,499520,2,3,2,Phone,Online,2,4,4,,,2021-05-11,2018-06-07,7,Luxury,41059,0.0,"(55, 65]",0.0,0.0,994.0,2063
C209,61,Male,Married,Urban,Bachelor's,Employed,Comprehensive,4,3,1,161978,2,4,0,Phone,Cheque,7,12,0,,,2020-06-10,2019-11-30,12,Hatchback,13439,0.0,"(55, 65]",0.0,0.0,1329.0,1522
C210,41,Male,Married,Metro,Bachelor's,Employed,Third Party,9,2,1,257645,1,4,1,Phone,Cheque,8,13,4,,,2019-12-09,2019-03-03,10,Hatchback,17079,0.0,"(35, 45]",0.0,0.0,1513.0,1794
C211,32,Female,Married,Metro,Bachelor's,Employed,Third Party,6,3,3,295950,1,2,1,Email,Cheque,9,9,4,2015-05-08,2021-03-08,,2020-03-30,3,Sedan,14202,0.0,"(25, 35]",2131.0,8.731006160164272,0.0,1401
C212,49,Female,Single,Urban,Bachelor's,Employed,Comprehensive,1,0,2,215766,0,1,1,Phone,Credit Card,0,9,3,2019-10-07,2020-09-07,2020-04-04,2020-01-25,13,Hatchback,9028,0.0,"(45, 55]",336.0,4.314852840520191,1396.0,1466
C213,49,Male,Married,Urban,Bachelor's,Employed,Third Party,6,2,4,450102,0,1,1,In-Person,Cash,1,23,0,2023-11-11,,,2023-12-31,1,SUV,19362,0.0,"(45, 55]",0.0,0.2190280629705681,0.0,30
C214,41,Female,Single,Urban,Bachelor's,Employed,Own Damage,3,3,0,275712,0,1,0,Email,Credit Card,8,6,2,2022-05-11,,2000-01-01,2023-04-13,3,SUV,22395,0.0,"(35, 45]",0.0,1.7221081451060918,8795.0,292
C215,58,Male,Married,Urban,Master's,Self-Employed,Comprehensive,1,4,4,334124,3,1,1,Phone,Online,8,3,8,2022-04-02,2023-04-02,,2022-04-21,2,Hatchback,8442,1.0,"(55, 65]",365.0,1.8288843258042438,0.0,649
C216,69,Female,Married,Metro,Master's,Employed,Own Damage,1,1,3,131680,3,4,1,Phone,Cash,1,5,4,,,2022-12-10,2022-09-17,5,SUV,13433,0.0,"(65, 100]",0.0,0.0,416.0,500
C217,66,Male,Married,Rural,Bachelor's,Employed,Comprehensive,2,0,1,149558,1,1,0,Phone,Cash,4,20,6,2019-11-04,2021-10-04,,2019-07-12,3,Hatchback,19796,0.0,"(65, 100]",700.0,4.238193018480493,0.0,1663
C218,66,Male,Single,Metro,Bachelor's,Employed,Comprehensive,6,3,4,383871,1,3,0,In-Person,Online,2,25,1,,,2023-10-07,2019-02-02,7,Sedan,15150,0.0,"(65, 100]",0.0,0.0,115.0,1823
C219,69,Female,Married,Metro,Bachelor's,Employed,Comprehensive,9,1,3,302672,0,2,2,In-Person,Online,7,5,8,2016-10-03,,2016-03-10,2021-08-13,8,SUV,14698,0.0,"(65, 100]",0.0,7.323750855578371,2882.0,900
C220,29,Male,Single,Metro,Bachelor's,Employed,Comprehensive,2,5,4,14115,3,2,2,Phone,Cheque,5,17,5,,,,2023-01-26,13,Luxury,15511,0.0,"(25, 35]",0.0,0.0,0.0,369
C221,56,Female,Married,Metro,Bachelor's,Employed,Own Damage,5,5,1,462419,3,2,1,In-Person,Cheque,6,21,1,,,,2023-01-15,0,Sedan,16756,1.0,"(55, 65]",0.0,0.0,0.0,380
C222,19,Male,Married,Metro,High School,Employed,Comprehensive,8,0,1,484147,3,2,2,Phone,Credit Card,4,15,7,,,2016-03-04,2017-05-06,9,Hatchback,11990,0.0,"(18, 25]",0.0,0.0,2888.0,2460
C223,20,Male,Married,Urban,High School,Employed,Comprehensive,1,3,3,168753,2,4,2,Phone,Credit Card,3,29,3,2022-07-04,2023-07-04,2022-09-09,2022-12-12,6,Hatchback,16095,1.0,"(18, 25]",365.0,1.5742642026009583,508.0,414
C224,66,Male,Single,Urban,Master's,Self-Employed,Comprehensive,4,5,0,249093,0,3,0,Phone,Cheque,4,23,6,,,2000-01-01,2023-12-29,13,Hatchback,7866,0.0,"(65, 100]",0.0,0.0,8795.0,32
C225,54,Male,Single,Metro,Master's,Employed,Comprehensive,1,2,2,239542,1,1,1,Phone,Cash,8,17,9,,,,2018-10-03,3,Sedan,15162,0.0,"(45, 55]",0.0,0.0,0.0,1945
C226,66,Female,Single,Urban,Master's,Unemployed,Own Damage,6,4,0,226903,1,4,0,Email,Credit Card,1,12,5,2021-06-02,,2000-01-01,2023-06-13,10,SUV,13333,0.0,"(65, 100]",0.0,2.6611909650924024,8795.0,231
C227,34,Male,Married,Rural,Master's,Employed,Third Party,9,4,3,280283,2,4,0,In-Person,Cheque,5,7,1,,,,2020-10-22,11,Sedan,7951,0.0,"(25, 35]",0.0,0.0,0.0,1195
C228,66,Female,Single,Metro,Master's,Employed,Third Party,8,2,3,287155,0,2,2,Email,Credit Card,0,25,3,2022-02-07,,2022-10-11,2023-02-21,4,Hatchback,14435,0.0,"(65, 100]",0.0,1.9767282683093772,476.0,343
C229,19,Female,Married,Urban,High School,Employed,Third Party,6,5,3,438627,1,1,2,Phone,Credit Card,2,13,7,2017-04-12,2023-03-12,2018-08-07,2020-04-25,9,SUV,15588,0.0,"(18, 25]",2160.0,6.80082135523614,2002.0,1375
C230,19,Female,Married,Metro,High School,Employed,Comprehensive,3,4,0,92171,1,2,1,In-Person,Credit Card,1,21,2,,,2000-01-01,2020-10-03,7,Sedan,17117,0.0,"(18, 25]",0.0,0.0,8795.0,1214
C231,45,Male,Single,Metro,Bachelor's,Employed,Comprehensive,2,0,2,53491,2,3,2,Phone,Online,7,5,2,,,,2021-04-14,10,Luxury,27080,0.0,"(35, 45]",0.0,0.0,0.0,1021
C232,40,Female,Single,Urban,Bachelor's,Self-Employed,Comprehensive,8,3,4,119385,1,3,2,Phone,Cheque,9,10,4,2016-01-08,,,2023-06-29,10,Sedan,11413,0.0,"(35, 45]",0.0,8.060232717316905,0.0,215
C233,54,Male,Single,Metro,Master's,Employed,Own Damage,2,5,3,189464,0,2,2,In-Person,Cheque,6,10,9,,,2018-07-10,2017-12-17,9,Hatchback,8242,0.0,"(45, 55]",0.0,0.0,2030.0,2235
